#,Associated Cell Fates,Steady State Probability,Cln3,MBF,SBF,Cln1-2,Cdh1,Swi5,Cdc20,Clb5-6,Sic1,Clb1-2,Mcm1
1711,,1.1863e-18,1,1,0,1,0,1,0,1,1,1,0
1712,,9.4017e-17,1,1,0,1,0,1,0,1,1,1,1
1713,,8.4652e-13,1,1,0,1,0,1,1,0,0,0,0
1714,,4.1988e-16,1,1,0,1,0,1,1,0,0,0,1
1715,,2.281e-13,1,1,0,1,0,1,1,0,0,1,0
1716,,9.5545e-14,1,1,0,1,0,1,1,0,0,1,1
1717,,1.4759e-11,1,1,0,1,0,1,1,0,1,0,0
1718,,2.3814e-13,1,1,0,1,0,1,1,0,1,0,1
1719,,1.5082e-14,1,1,0,1,0,1,1,0,1,1,0
1720,,9.9197e-14,1,1,0,1,0,1,1,0,1,1,1
1721,,3.4536e-15,1,1,0,1,0,1,1,1,0,0,0
1722,,8.5164e-14,1,1,0,1,0,1,1,1,0,0,1
1723,,1.7969e-12,1,1,0,1,0,1,1,1,0,1,0
1724,,3.0385e-10,1,1,0,1,0,1,1,1,0,1,1
1725,,1.4837e-14,1,1,0,1,0,1,1,1,1,0,0
1726,,1.3922e-13,1,1,0,1,0,1,1,1,1,0,1
1727,,1.5267e-15,1,1,0,1,0,1,1,1,1,1,0
1728,,9.6243e-14,1,1,0,1,0,1,1,1,1,1,1
1729,,1.4244e-10,1,1,0,1,1,0,0,0,0,0,0
1730,,1.4259e-13,1,1,0,1,1,0,0,0,0,0,1
1731,,2.733e-15,1,1,0,1,1,0,0,0,0,1,0
1732,,3.1459e-18,1,1,0,1,1,0,0,0,0,1,1
1733,,8.4286e-08,1,1,0,1,1,0,0,0,1,0,0
1734,,8.437e-11,1,1,0,1,1,0,0,0,1,0,1
1735,,8.4163e-16,1,1,0,1,1,0,0,0,1,1,0
1736,,8.4251e-19,1,1,0,1,1,0,0,0,1,1,1
1737,,1.9946e-10,1,1,0,1,1,0,0,1,0,0,0
1738,,2.1047e-13,1,1,0,1,1,0,0,1,0,0,1
1739,,9.3643e-15,1,1,0,1,1,0,0,1,0,1,0
1740,,8.9403e-15,1,1,0,1,1,0,0,1,0,1,1
1741,,8.4261e-11,1,1,0,1,1,0,0,1,1,0,0
1742,,8.4491e-14,1,1,0,1,1,0,0,1,1,0,1
1743,,1.9727e-17,1,1,0,1,1,0,0,1,1,1,0
1744,,4.4087e-19,1,1,0,1,1,0,0,1,1,1,1
1745,,1.4259e-13,1,1,0,1,1,0,1,0,0,0,0
1746,,3.8188e-16,1,1,0,1,1,0,1,0,0,0,1
1747,,2.7439e-18,1,1,0,1,1,0,1,0,0,1,0
1748,,6.0657e-19,1,1,0,1,1,0,1,0,0,1,1
1749,,8.4374e-11,1,1,0,1,1,0,1,0,1,0,0
1750,,8.4518e-14,1,1,0,1,1,0,1,0,1,0,1
1751,,1.043e-18,1,1,0,1,1,0,1,0,1,1,0
1752,,1.0114e-19,1,1,0,1,1,0,1,0,1,1,1
1753,,1.9966e-13,1,1,0,1,1,0,1,1,0,0,0
1754,,2.1069e-16,1,1,0,1,1,0,1,1,0,0,1
1755,,9.4057e-18,1,1,0,1,1,0,1,1,0,1,0
1756,,9.6482e-18,1,1,0,1,1,0,1,1,0,1,1
1757,,8.435e-14,1,1,0,1,1,0,1,1,1,0,0
1758,,8.447e-17,1,1,0,1,1,0,1,1,1,0,1
1759,,2.1446e-20,1,1,0,1,1,0,1,1,1,1,0
1760,,4.3492e-21,1,1,0,1,1,0,1,1,1,1,1
1761,,1.5e-13,1,1,0,1,1,1,0,0,0,0,0
1762,,4.3613e-16,1,1,0,1,1,1,0,0,0,0,1
1763,,2.7972e-18,1,1,0,1,1,1,0,0,0,1,0
1764,,1.3135e-20,1,1,0,1,1,1,0,0,0,1,1
1765,,2.9249e-10,1,1,0,1,1,1,0,0,1,0,0
1766,,4.6023e-13,1,1,0,1,1,1,0,0,1,0,1
1767,,3.8896e-17,1,1,0,1,1,1,0,0,1,1,0
1768,,5.4115e-20,1,1,0,1,1,1,0,0,1,1,1
1769,,1.9967e-13,1,1,0,1,1,1,0,1,0,0,0
1770,,1.4058e-13,1,1,0,1,1,1,0,1,0,0,1
1771,,9.4059e-18,1,1,0,1,1,1,0,1,0,1,0
1772,,1.6281e-17,1,1,0,1,1,1,0,1,0,1,1
1773,,9.4175e-14,1,1,0,1,1,1,0,1,1,0,0
1774,,1.4057e-13,1,1,0,1,1,1,0,1,1,0,1
1775,,4.035e-20,1,1,0,1,1,1,0,1,1,1,0
1776,,6.4623e-18,1,1,0,1,1,1,0,1,1,1,1
1777,,1.4302e-13,1,1,0,1,1,1,1,0,0,0,0
1778,,7.1626e-18,1,1,0,1,1,1,1,0,0,0,1
1779,,1.7928e-16,1,1,0,1,1,1,1,0,0,1,0
1780,,6.4453e-18,1,1,0,1,1,1,1,0,0,1,1
1781,,8.7413e-11,1,1,0,1,1,1,1,0,1,0,0
1782,,4.6715e-15,1,1,0,1,1,1,1,0,1,0,1
1783,,3.9839e-15,1,1,0,1,1,1,1,0,1,1,0
1784,,9.9437e-17,1,1,0,1,1,1,1,0,1,1,1
1785,,1.9992e-13,1,1,0,1,1,1,1,1,0,0,0
1786,,1.7001e-16,1,1,0,1,1,1,1,1,0,0,1
1787,,6.9981e-16,1,1,0,1,1,1,1,1,0,1,0
1788,,1.1051e-14,1,1,0,1,1,1,1,1,0,1,1
1789,,8.5192e-14,1,1,0,1,1,1,1,1,1,0,0
1790,,1.8249e-16,1,1,0,1,1,1,1,1,1,0,1
1791,,6.044e-18,1,1,0,1,1,1,1,1,1,1,0
1792,,8.4265e-17,1,1,0,1,1,1,1,1,1,1,1
1793,,4.9498e-09,1,1,1,0,0,0,0,0,0,0,0
1794,,6.379e-12,1,1,1,0,0,0,0,0,0,0,1
1795,,3.9893e-12,1,1,1,0,0,0,0,0,0,1,0
1796,,6.8617e-14,1,1,1,0,0,0,0,0,0,1,1
1797,,1.8808e-08,1,1,1,0,0,0,0,0,1,0,0
1798,,1.8829e-11,1,1,1,0,0,0,0,0,1,0,1
1799,,8.5587e-13,1,1,1,0,0,0,0,0,1,1,0
1800,,8.5762e-16,1,1,1,0,0,0,0,0,1,1,1
1801,,1.2576e-09,1,1,1,0,0,0,0,1,0,0,0
1802,,3.1205e-10,1,1,1,0,0,0,0,1,0,0,1
1803,,1.3173e-12,1,1,1,0,0,0,0,1,0,1,0
1804,,1.3342e-09,1,1,1,0,0,0,0,1,0,1,1
1805,,1.5801e-11,1,1,1,0,0,0,0,1,1,0,0
1806,,1.3896e-13,1,1,1,0,0,0,0,1,1,0,1
1807,,1.1666e-15,1,1,1,0,0,0,0,1,1,1,0
1808,,9.7094e-15,1,1,1,0,0,0,0,1,1,1,1
1809,,4.9548e-12,1,1,1,0,0,0,1,0,0,0,0
1810,,6.4422e-15,1,1,1,0,0,0,1,0,0,0,1
1811,,4.2346e-15,1,1,1,0,0,0,1,0,0,1,0
1812,,2.5467e-16,1,1,1,0,0,0,1,0,0,1,1
1813,,1.8827e-11,1,1,1,0,0,0,1,0,1,0,0
1814,,1.9104e-14,1,1,1,0,0,0,1,0,1,0,1
1815,,8.6691e-16,1,1,1,0,0,0,1,0,1,1,0
1816,,5.5034e-18,1,1,1,0,0,0,1,0,1,1,1
1817,,1.2588e-12,1,1,1,0,0,0,1,1,0,0,0
1818,,3.1236e-13,1,1,1,0,0,0,1,1,0,0,1
1819,,1.4061e-15,1,1,1,0,0,0,1,1,0,1,0
1820,,1.4123e-12,1,1,1,0,0,0,1,1,0,1,1
1821,,1.5818e-14,1,1,1,0,0,0,1,1,1,0,0
1822,,2.8451e-16,1,1,1,0,0,0,1,1,1,0,1
1823,,1.9704e-18,1,1,1,0,0,0,1,1,1,1,0
1824,,1.6133e-17,1,1,1,0,0,0,1,1,1,1,1
1825,,6.1331e-12,1,1,1,0,0,1,0,0,0,0,0
1826,,1.4279e-14,1,1,1,0,0,1,0,0,0,0,1
1827,,4.2926e-15,1,1,1,0,0,1,0,0,0,1,0
1828,,7.8982e-17,1,1,1,0,0,1,0,0,0,1,1
1829,,1.9908e-11,1,1,1,0,0,1,0,0,1,0,0
1830,,5.2665e-14,1,1,1,0,0,1,0,0,1,0,1
1831,,8.9094e-16,1,1,1,0,0,1,0,0,1,1,0
1832,,3.5058e-18,1,1,1,0,0,1,0,0,1,1,1
1833,,1.2577e-12,1,1,1,0,0,1,0,1,0,0,0
1834,,1.7622e-12,1,1,1,0,0,1,0,1,0,0,1
1835,,1.3949e-15,1,1,1,0,0,1,0,1,0,1,0
1836,,1.3502e-12,1,1,1,0,0,1,0,1,0,1,1
1837,,1.6422e-14,1,1,1,0,0,1,0,1,1,0,0
1838,,1.2351e-15,1,1,1,0,0,1,0,1,1,0,1
1839,,1.1401e-18,1,1,1,0,0,1,0,1,1,1,0
1840,,9.8208e-17,1,1,1,0,0,1,0,1,1,1,1
1841,,6.3426e-12,1,1,1,0,0,1,1,0,0,0,0
1842,,1.5367e-15,1,1,1,0,0,1,1,0,0,0,1
1843,,5.3125e-12,1,1,1,0,0,1,1,0,0,1,0
1844,,2.588e-14,1,1,1,0,0,1,1,0,0,1,1
1845,,1.9057e-11,1,1,1,0,0,1,1,0,1,0,0
1846,,1.5042e-13,1,1,1,0,0,1,1,0,1,0,1
1847,,3.3025e-14,1,1,1,0,0,1,1,0,1,1,0
1848,,5.1326e-15,1,1,1,0,0,1,1,0,1,1,1
1849,,3.8335e-15,1,1,1,0,0,1,1,1,0,0,0
1850,,8.8869e-14,1,1,1,0,0,1,1,1,0,0,1
1851,,1.7228e-12,1,1,1,0,0,1,1,1,0,1,0
1852,,3.1399e-10,1,1,1,0,0,1,1,1,0,1,1
1853,,1.5567e-14,1,1,1,0,0,1,1,1,1,0,0
1854,,1.4527e-13,1,1,1,0,0,1,1,1,1,0,1
1855,,1.2926e-15,1,1,1,0,0,1,1,1,1,1,0
1856,,1.0036e-13,1,1,1,0,0,1,1,1,1,1,1
1857,,2.8161e-09,1,1,1,0,1,0,0,0,0,0,0
1858,,2.819e-12,1,1,1,0,1,0,0,0,0,0,1
1859,,1.2648e-13,1,1,1,0,1,0,0,0,0,1,0
1860,,1.2721e-16,1,1,1,0,1,0,0,0,0,1,1
1861,,1.1179e-07,1,1,1,0,1,0,0,0,1,0,0
1862,,1.119e-10,1,1,1,0,1,0,0,0,1,0,1
1863,,1.3332e-15,1,1,1,0,1,0,0,0,1,1,0
1864,,1.3347e-18,1,1,1,0,1,0,0,0,1,1,1
1865,,1.5242e-10,1,1,1,0,1,0,0,1,0,0,0
1866,,1.6397e-13,1,1,1,0,1,0,0,1,0,0,1
1867,,7.1636e-15,1,1,1,0,1,0,0,1,0,1,0
1868,,9.4461e-15,1,1,1,0,1,0,0,1,0,1,1
1869,,8.8382e-11,1,1,1,0,1,0,0,1,1,0,0
1870,,8.8622e-14,1,1,1,0,1,0,0,1,1,0,1
1871,,1.5362e-17,1,1,1,0,1,0,0,1,1,1,0
1872,,4.6036e-19,1,1,1,0,1,0,0,1,1,1,1
1873,,2.8191e-12,1,1,1,0,1,0,1,0,0,0,0
1874,,2.8218e-15,1,1,1,0,1,0,1,0,0,0,1
1875,,1.2696e-16,1,1,1,0,1,0,1,0,0,1,0
1876,,1.3538e-19,1,1,1,0,1,0,1,0,0,1,1
1877,,1.1191e-10,1,1,1,0,1,0,1,0,1,0,0
1878,,1.1201e-13,1,1,1,0,1,0,1,0,1,0,1
1879,,1.8102e-18,1,1,1,0,1,0,1,0,1,1,0
1880,,5.8019e-21,1,1,1,0,1,0,1,0,1,1,1
1881,,1.5258e-13,1,1,1,0,1,0,1,1,0,0,0
1882,,1.6413e-16,1,1,1,0,1,0,1,1,0,0,1
1883,,7.1966e-18,1,1,1,0,1,0,1,1,0,1,0
1884,,1.0001e-17,1,1,1,0,1,0,1,1,0,1,1
1885,,8.8475e-14,1,1,1,0,1,0,1,1,1,0,0
1886,,8.8586e-17,1,1,1,0,1,0,1,1,1,0,1
1887,,1.6842e-20,1,1,1,0,1,0,1,1,1,1,0
1888,,4.5174e-21,1,1,1,0,1,0,1,1,1,1,1
1889,,2.8312e-12,1,1,1,0,1,1,0,0,0,0,0
1890,,5.7762e-15,1,1,1,0,1,1,0,0,0,0,1
1891,,1.2703e-16,1,1,1,0,1,1,0,0,0,1,0
1892,,2.6412e-19,1,1,1,0,1,1,0,0,0,1,1
1893,,4.9509e-10,1,1,1,0,1,1,0,0,1,0,0
1894,,6.7506e-13,1,1,1,0,1,1,0,0,1,0,1
1895,,4.4659e-16,1,1,1,0,1,1,0,0,1,1,0
1896,,5.7455e-19,1,1,1,0,1,1,0,0,1,1,1
1897,,1.5259e-13,1,1,1,0,1,1,0,1,0,0,0
1898,,1.4657e-13,1,1,1,0,1,1,0,1,0,0,1
1899,,7.1969e-18,1,1,1,0,1,1,0,1,0,1,0
1900,,1.7105e-17,1,1,1,0,1,1,0,1,0,1,1
1901,,9.896e-14,1,1,1,0,1,1,0,1,1,0,0
1902,,1.4662e-13,1,1,1,0,1,1,0,1,1,0,1
1903,,4.8859e-20,1,1,1,0,1,1,0,1,1,1,0
1904,,6.7405e-18,1,1,1,0,1,1,0,1,1,1,1
1905,,2.8293e-12,1,1,1,0,1,1,1,0,0,0,0
1906,,1.3445e-16,1,1,1,0,1,1,1,0,0,0,1
1907,,7.9031e-15,1,1,1,0,1,1,1,0,0,1,0
1908,,4.5803e-18,1,1,1,0,1,1,1,0,0,1,1
1909,,2.1493e-10,1,1,1,0,1,1,1,0,1,0,0
1910,,1.0321e-14,1,1,1,0,1,1,1,0,1,0,1
1911,,1.0137e-14,1,1,1,0,1,1,1,0,1,1,0
1912,,5.6011e-18,1,1,1,0,1,1,1,0,1,1,1
1913,,1.5277e-13,1,1,1,0,1,1,1,1,0,0,0
1914,,1.7475e-16,1,1,1,0,1,1,1,1,0,0,1
1915,,5.6486e-16,1,1,1,0,1,1,1,1,0,1,0
1916,,1.1644e-14,1,1,1,0,1,1,1,1,0,1,1
1917,,8.9318e-14,1,1,1,0,1,1,1,1,1,0,0
1918,,1.9044e-16,1,1,1,0,1,1,1,1,1,0,1
1919,,5.8835e-18,1,1,1,0,1,1,1,1,1,1,0
1920,,8.7926e-17,1,1,1,0,1,1,1,1,1,1,1
1921,,9.3617e-07,1,1,1,1,0,0,0,0,0,0,0
1922,,9.4122e-10,1,1,1,1,0,0,0,0,0,0,1
1923,,1.2601e-10,1,1,1,1,0,0,0,0,0,1,0
1924,,5.1335e-11,1,1,1,1,0,0,0,0,0,1,1
1925,,1.153e-07,1,1,1,1,0,0,0,0,1,0,0
1926,,1.1542e-10,1,1,1,1,0,0,0,0,1,0,1
1927,,4.9246e-12,1,1,1,1,0,0,0,0,1,1,0
1928,,4.9352e-15,1,1,1,1,0,0,0,0,1,1,1
1929,,1.1285e-06,1,1,1,1,0,0,0,1,0,0,0
1930,,6.1251e-08,1,1,1,1,0,0,0,1,0,0,1
1931,,1.1789e-09,1,1,1,1,0,0,0,1,0,1,0
1932,,1.1254e-06,1,1,1,1,0,0,0,1,0,1,1
1933,,3.3597e-10,1,1,1,1,0,0,0,1,1,0,0
1934,,6.2242e-13,1,1,1,1,0,0,0,1,1,0,1
1935,,2.2564e-13,1,1,1,1,0,0,0,1,1,1,0
1936,,1.2406e-13,1,1,1,1,0,0,0,1,1,1,1
1937,,9.3715e-10,1,1,1,1,0,0,1,0,0,0,0
1938,,9.5343e-13,1,1,1,1,0,0,1,0,0,0,1
1939,,1.3201e-13,1,1,1,1,0,0,1,0,0,1,0
1940,,5.9438e-14,1,1,1,1,0,0,1,0,0,1,1
1941,,1.1543e-10,1,1,1,1,0,0,1,0,1,0,0
1942,,1.1583e-13,1,1,1,1,0,0,1,0,1,0,1
1943,,4.9383e-15,1,1,1,1,0,0,1,0,1,1,0
1944,,5.0097e-18,1,1,1,1,0,0,1,0,1,1,1
1945,,1.1296e-09,1,1,1,1,0,0,1,1,0,0,0
1946,,6.1313e-11,1,1,1,1,0,0,1,1,0,0,1
1947,,1.2443e-12,1,1,1,1,0,0,1,1,0,1,0
1948,,1.1817e-09,1,1,1,1,0,0,1,1,0,1,1
1949,,3.3632e-13,1,1,1,1,0,0,1,1,1,0,0
1950,,9.0223e-16,1,1,1,1,0,0,1,1,1,0,1
1951,,4.3958e-16,1,1,1,1,0,0,1,1,1,1,0
1952,,1.9998e-16,1,1,1,1,0,0,1,1,1,1,1
1953,,2.0984e-09,1,1,1,1,0,1,0,0,0,0,0
1954,,4.6288e-12,1,1,1,1,0,1,0,0,0,0,1
1955,,1.8416e-13,1,1,1,1,0,1,0,0,0,1,0
1956,,5.2856e-14,1,1,1,1,0,1,0,0,0,1,1
1957,,1.1605e-09,1,1,1,1,0,1,0,0,1,0,0
1958,,2.2264e-12,1,1,1,1,0,1,0,0,1,0,1
1959,,4.2041e-14,1,1,1,1,0,1,0,0,1,1,0
1960,,5.1228e-17,1,1,1,1,0,1,0,0,1,1,1
1961,,1.1285e-09,1,1,1,1,0,1,0,1,0,0,0
1962,,1.3062e-09,1,1,1,1,0,1,0,1,0,0,1
1963,,1.2339e-12,1,1,1,1,0,1,0,1,0,1,0
1964,,1.1295e-09,1,1,1,1,0,1,0,1,0,1,1
1965,,1.0732e-12,1,1,1,1,0,1,0,1,1,0,0
1966,,1.2778e-13,1,1,1,1,0,1,0,1,1,0,1
1967,,1.9499e-16,1,1,1,1,0,1,0,1,1,1,0
1968,,3.1906e-16,1,1,1,1,0,1,0,1,1,1,1
1969,,8.2103e-10,1,1,1,1,0,1,1,0,0,0,0
1970,,4.1822e-14,1,1,1,1,0,1,1,0,0,0,1
1971,,1.2164e-10,1,1,1,1,0,1,1,0,0,1,0
1972,,2.9304e-12,1,1,1,1,0,1,1,0,0,1,1
1973,,1.1806e-10,1,1,1,1,0,1,1,0,1,0,0
1974,,5.5992e-13,1,1,1,1,0,1,1,0,1,0,1
1975,,1.1703e-13,1,1,1,1,0,1,1,0,1,1,0
1976,,7.5528e-16,1,1,1,1,0,1,1,0,1,1,1
1977,,2.9903e-12,1,1,1,1,0,1,1,1,0,0,0
1978,,1.5354e-12,1,1,1,1,0,1,1,1,0,0,1
1979,,1.2304e-09,1,1,1,1,0,1,1,1,0,1,0
1980,,6.2992e-08,1,1,1,1,0,1,1,1,0,1,1
1981,,1.1808e-13,1,1,1,1,0,1,1,1,1,0,0
1982,,2.7879e-13,1,1,1,1,0,1,1,1,1,0,1
1983,,3.6757e-13,1,1,1,1,0,1,1,1,1,1,0
1984,,2.6412e-13,1,1,1,1,0,1,1,1,1,1,1
1985,,8.094e-10,1,1,1,1,1,0,0,0,0,0,0
1986,,8.1022e-13,1,1,1,1,1,0,0,0,0,0,1
1987,,8.9392e-15,1,1,1,1,1,0,0,0,0,1,0
1988,,1.2197e-17,1,1,1,1,1,0,0,0,0,1,1
1989,,7.0437e-07,1,1,1,1,1,0,0,0,1,0,0
1990,,7.0507e-10,1,1,1,1,1,0,0,0,1,0,1
1991,,6.3368e-15,1,1,1,1,1,0,0,0,1,1,0
1992,,6.3434e-18,1,1,1,1,1,0,0,0,1,1,1
1993,,5.8733e-08,1,1,1,1,1,0,0,1,0,0,0
1994,,5.8818e-11,1,1,1,1,1,0,0,1,0,0,1
1995,,2.7925e-12,1,1,1,1,1,0,0,1,0,1,0
1996,,7.4112e-14,1,1,1,1,1,0,0,1,0,1,1
1997,,8.2222e-10,1,1,1,1,1,0,0,1,1,0,0
1998,,8.234e-13,1,1,1,1,1,0,0,1,1,0,1
1999,,5.5162e-15,1,1,1,1,1,0,0,1,1,1,0
2000,,8.7378e-18,1,1,1,1,1,0,0,1,1,1,1
2001,,8.1024e-13,1,1,1,1,1,0,1,0,0,0,0
2002,,8.1154e-16,1,1,1,1,1,0,1,0,0,0,1
2003,,9.2297e-18,1,1,1,1,1,0,1,0,0,1,0
2004,,1.277e-20,1,1,1,1,1,0,1,0,0,1,1
2005,,7.051e-10,1,1,1,1,1,0,1,0,1,0,0
2006,,7.0578e-13,1,1,1,1,1,0,1,0,1,0,1
2007,,8.0329e-18,1,1,1,1,1,0,1,0,1,1,0
2008,,6.4648e-21,1,1,1,1,1,0,1,0,1,1,1
2009,,5.8795e-11,1,1,1,1,1,0,1,1,0,0,0
2010,,5.8877e-14,1,1,1,1,1,0,1,1,0,0,1
2011,,2.8055e-15,1,1,1,1,1,0,1,1,0,1,0
2012,,7.5548e-17,1,1,1,1,1,0,1,1,0,1,1
2013,,8.232e-13,1,1,1,1,1,0,1,1,1,0,0
2014,,8.2393e-16,1,1,1,1,1,0,1,1,1,0,1
2015,,5.8508e-18,1,1,1,1,1,0,1,1,1,1,0
2016,,1.6687e-20,1,1,1,1,1,0,1,1,1,1,1
2017,,3.7391e-12,1,1,1,1,1,1,0,0,0,0,0
2018,,4.4641e-15,1,1,1,1,1,1,0,0,0,0,1
2019,,6.2162e-17,1,1,1,1,1,1,0,0,0,1,0
2020,,1.4662e-19,1,1,1,1,1,1,0,0,0,1,1
2021,,6.258e-09,1,1,1,1,1,1,0,0,1,0,0
2022,,6.6488e-12,1,1,1,1,1,1,0,0,1,0,1
2023,,9.2208e-15,1,1,1,1,1,1,0,0,1,1,0
2024,,9.2514e-18,1,1,1,1,1,1,0,0,1,1,1
2025,,5.8797e-11,1,1,1,1,1,1,0,1,0,0,0
2026,,4.5796e-13,1,1,1,1,1,1,0,1,0,0,1
2027,,2.8053e-15,1,1,1,1,1,1,0,1,0,1,0
2028,,1.4723e-16,1,1,1,1,1,1,0,1,0,1,1
2029,,1.3213e-12,1,1,1,1,1,1,0,1,1,0,0
2030,,3.4327e-13,1,1,1,1,1,1,0,1,1,0,1
2031,,1.2116e-17,1,1,1,1,1,1,0,1,1,1,0
2032,,1.5721e-17,1,1,1,1,1,1,0,1,1,1,1
2033,,8.1097e-13,1,1,1,1,1,1,1,0,0,0,0
2034,,3.8508e-17,1,1,1,1,1,1,1,0,0,0,1
2035,,5.8586e-15,1,1,1,1,1,1,1,0,0,1,0
2036,,5.0353e-18,1,1,1,1,1,1,1,0,0,1,1
2037,,7.1083e-10,1,1,1,1,1,1,1,0,1,0,0
2038,,3.4045e-14,1,1,1,1,1,1,1,0,1,0,1
2039,,3.2401e-14,1,1,1,1,1,1,1,0,1,1,0
2040,,1.9677e-18,1,1,1,1,1,1,1,0,1,1,1
2041,,5.8832e-11,1,1,1,1,1,1,1,1,0,0,0
2042,,3.1215e-15,1,1,1,1,1,1,1,1,0,0,1
2043,,2.2016e-13,1,1,1,1,1,1,1,1,0,1,0
2044,,3.0632e-14,1,1,1,1,1,1,1,1,0,1,1
2045,,8.8496e-13,1,1,1,1,1,1,1,1,1,0,0
2046,,4.0401e-16,1,1,1,1,1,1,1,1,1,0,1
2047,,5.263e-16,1,1,1,1,1,1,1,1,1,1,0
2048,,1.7072e-16,1,1,1,1,1,1,1,1,1,1,1
